Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem,
not functional,Arusha,Meru,Nkoaranga,"36.85780868,-3.330086455",spring,0,68,1998,insufficient,02073098163WP103,good,gravity,2008,unknown,World vision /Adra,Community,vwc,none,
not functional,Arusha,Meru,Nkoaranga,"36.85954466,-3.32771863",spring,0,98,2001,insufficient,02073098163WP102,good,gravity,2005,unknown,World vision /Adra,Community,vwc,pipe broken,
not functional,Arusha,Meru,Nkoaranga,"36.86195588,-3.329193833",spring,0,89,2002,insufficient,02073098163WP101,good,gravity,2004,unknown,World vision /Adra,Community,vwc,pipe broken,
not functional,Arusha,Meru,Nkoaranga,"36.86429143,-3.326842789",spring,0,68,2001,insufficient,02073098163WP100,good,gravity,2003,unknown,World vision/Adra,Community,vwc,tap broken,
not functional,Arusha,Meru,Nkoaranga,"36.8414489,-3.32885083",spring,0,65,2001,insufficient,02073098163WP133,good,gravity,2004,unknown,World vision /Adra,Community,vwc,tap broken,
not functional,Arusha,Arusha,Nkoanrua,"36.75808248,-3.320936368",spring,0,47,1998,enough,02073098111WP01,good,gravity,2012,unknown,Government of Tanzania,DWE,vwc,pipe broken,
not functional,Arusha,Meru,Nkoanrua,"36.76681339,-3.392080969",spring,0,90,2011,enough,02073098111WP28,good,gravity,2013,unknown,Swisland /mount meru flowers,Community,vwc,tap broken,
not functional,Arusha,Meru,Nkoanrua,"36.76604605,-3.392857505",spring,0,210,2011,enough,02073098111WP27,good,gravity,2013,unknown,Swisland/ mount meru flowers,Community,wua,tap broken,
not functional,Arusha,Meru,Nkoanrua,"36.75623102,-3.373772385",rainwater harvesting,0,350,2010,insufficient,02073098111WP17,good,gravity,2013,unknown,World Bank,World bank,wua,none,
not functional,Arusha,Meru,Nkoanrua,"36.75481244,-3.37231207",spring,0,250,2011,enough,02073098111WP15,good,gravity,2013,unknown,Community,Community,wua,pipe broken,
not functional,Arusha,Meru,Nkoanrua,"36.76237014,-3.387659945",spring,0,153,2011,enough,02073098111WP40,good,gravity,2013,unknown,Swisland /mount meru flowers,Community,vwc,pipe broken,
not functional,Arusha,Meru,Nkoanrua,"36.76280515,-3.386465534",spring,0,110,2011,enough,02073098111WP41,good,gravity,2013,unknown,Swisland /mount meru flowers,Community,vwc,pipe broken,
not functional,Arusha,Meru,Nkoanrua,"36.76076453,-3.386530982",spring,0,49,2010,enough,02073098111WP42,good,gravity,2013,unknown,Swisland /mount meru flowers,Community,vwc,pipe broken,
not functional,Arusha,Meru,Nkoanrua,"36.75811682,-3.387023781",spring,0,120,2009,enough,02073098111WP21,good,gravity,2013,unknown,Swisland/mount meru flowers,Community,vwc,other,
not functional,Arusha,Ngorongoro,Ngorongoro,"35.28249652,-3.335614473",spring,0,560,2003,insufficient,0205300711WP23,good,gravity,2004,never pay,NCAA,NCAA,vwc,pipe broken,
not functional,Arusha,Ngorongoro,Ngorongoro,"35.28255641,-3.33772551",spring,0,200,2003,insufficient,0205300711WP24,good,gravity,2004,never pay,NCAA,NCAA,vwc,pipe broken,
not functional,Arusha,Ngorongoro,Ngorongoro,"35.2820735,-3.33891106",spring,0,160,2003,insufficient,0205300711WP25,good,gravity,2004,never pay,NCAA,NCAA,vwc,pipe broken,
not functional,Arusha,Ngorongoro,Ngorongoro,"35.28308756,-3.334933748",spring,0,210,2003,insufficient,0205300711WP26,good,gravity,2004,never pay,NCAA,NCAA,vwc,pipe broken,
not functional,Arusha,Ngorongoro,Ngorongoro,"35.27669133,-3.33359429",spring,0,200,2003,insufficient,0205300711WP27,good,gravity,2004,never pay,NCAA,NCAA,vwc,pipe broken,
not functional,Arusha,Ngorongoro,Ngorongoro,"35.28731541,-3.331745048",spring,0,320,2003,insufficient,0205300711WP28,good,gravity,2004,never pay,NCAA,NCAA,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.90709843,-3.101378038",spring,0,1,2013,insufficient,02073098011WP110,good,gravity,unknown,unknown,Africa Amini Alama,Africa Amini Alama,vwc,under construction,
not functional,Arusha,Meru,Ngarenanyuki,"36.89620769,-3.114404309",spring,0,200,unknown,seasonal,02073098011WP120,good,gravity,1984,unknown,Government of Tanzania,RWE,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.77209117,-3.146448738",rainwater harvesting,0,230,2008,insufficient,02073098011WP128,good,gravity,unknown,unknown,Oikos E .Africa,Oikos E. Africa,wua,under construction,
not functional,Arusha,Meru,Ngarenanyuki,"36.77199748,-3.146489108",rainwater harvesting,0,350,2008,unknown,02073098011WP129,unknown,gravity,unknown,unknown,Oikos E. Africa,Oikos E .Africa,wua,under construction,
not functional,Arusha,Meru,Ngarenanyuki,"36.77188524,-3.146513401",rainwater harvesting,0,360,2008,insufficient,02073098011WP130,good,gravity,unknown,unknown,Oikos E .Africa,Oikos E .Africa,wua,under construction,
not functional,Arusha,Meru,Ngarenanyuki,"36.868471,-3.133805981",spring,0,120,2008,insufficient,02073098011WP143,fluoride,gravity,2011,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.86932118,-3.13409617",spring,0,160,2008,insufficient,02073098011WP144,fluoride,gravity,2011,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.86675347,-3.127707696",rainwater harvesting,0,120,2010,insufficient,02073098011WP146,good,gravity,unknown,unknown,Oikos E .Africa,Oikos E .Africa,wua,under construction,
not functional,Arusha,Meru,Ngarenanyuki,"36.87068153,-3.133580332",spring,0,250,1977,seasonal,02073098011WP157,good,gravity,1989,unknown,Government of Tanzania,RWE,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.87195676,-3.136601808",spring,0,130,2008,insufficient,02073098011WP158,good,gravity,2011,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.88673796,-3.203572483",spring,0,140,2009,insufficient,02073098011WP16,good,gravity,2013,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.8649405,-3.148098901",spring,0,250,1977,insufficient,02073098011WP163,good,gravity,1988,unknown,Government of Tanzania,RWE,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.85049541,-3.145495683",spring,0,230,1977,insufficient,02073098011WP174,good,gravity,1986,unknown,Government of Tanzania,RWE,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.79954666,-3.172506766",spring,0,120,2007,insufficient,02073098011WP93,good,gravity,2013,unknown,World Vision,World Vision,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.84053118,-3.149958565",spring,6000,123,2007,insufficient,02073098011WP188,fluoride,gravity,2009,annually,Oikos E .Africa,Community,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.88062081,-3.147283544",spring,0,180,2007,insufficient,02073098011WP36,good,gravity,2013,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.88316993,-3.15021056",spring,0,350,2007,insufficient,02073098011WP37,good,gravity,2013,unknown,Oikos E .Africa,Community,wua,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.88182624,-3.150543412",spring,0,320,2008,insufficient,02073098011WP41,good,gravity,2013,unknown,Oikos E .Africa,Community,wua,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.87911437,-3.149682241",spring,0,130,2007,insufficient,02073098011WP42,good,gravity,unknown,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.876005,-3.149563053",river/lake,0,350,1968,seasonal,02073098011WP43,good,gravity,1995,unknown,Government of Tanzania,RWE,vwc,source damaged,
not functional,Arusha,Meru,Ngarenanyuki,"36.87796714,-3.152134577",spring,0,136,2008,insufficient,02073098011WP44,good,gravity,2013,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.86838664,-3.163522048",river/lake,0,400,1975,enough,02073098011WP49,good,gravity,1995,unknown,Government of Tanzania,RWE,vwc,pipe broken,
not functional,Arusha,Meru,Ngarenanyuki,"36.86836928,-3.167192574",spring,0,130,2007,insufficient,02073098011WP50,good,gravity,2013,unknown,Oikos E .Africa,Community,wug,pipe broken,
not functional,Arusha,Arusha,Nduruma,"36.85387871,-3.51336448",spring,0,200,1980,insufficient,0202309905WP57,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.85305382,-3.514571598",spring,20,200,1980,insufficient,0202309905WP56,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.85548963,-3.515348386",spring,30,200,1980,insufficient,0202309905WP55,good,gravity,2000,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.85259665,-3.515587227",spring,30,200,1980,insufficient,0202309905WP54,good,gravity,2000,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.80637555,-3.500216183",spring,0,300,1978,insufficient,0202309905WP21,good,gravity,2001,unknown,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.79925441,-3.497825299",spring,0,300,1978,insufficient,0202309905WP38,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80668578,-3.483348995",spring,20,100,1990,insufficient,0202309905WP197,good,gravity,2012,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.79784898,-3.495783369",spring,0,300,1978,enough,0202309905WP35,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.7986782,-3.493767892",spring,0,300,1978,insufficient,0202309905WP34,good,gravity,2007,unknown,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.79954051,-3.492622767",spring,0,300,1978,insufficient,0202309905WP33,good,gravity,2010,unknown,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.80189433,-3.495498929",spring,0,300,1978,insufficient,0202309905WP32,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80349107,-3.499290516",spring,0,300,1978,insufficient,0202309905WP30,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80450088,-3.50028742",spring,0,300,1978,insufficient,0202309905WP29,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80541274,-3.502291342",spring,0,300,1978,insufficient,0202309905WP28,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80687379,-3.50122",spring,0,300,1978,insufficient,0202309905WP27,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80660349,-3.48372044",spring,20,100,2010,insufficient,0202309905WP196,good,gravity,2010,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.80490137,-3.468339562",spring,20,100,2000,insufficient,0202309905WP209,good,gravity,2010,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.80635896,-3.501206986",spring,0,300,1978,insufficient,0202309905WP26,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80621075,-3.500993174",rainwater harvesting,0,300,1978,seasonal,0202309905WP25,good,other,unknown,unknown,Government of Tanzania,DWE,parastatal,none,
not functional,Arusha,Arusha,Nduruma,"36.81197954,-3.480491574",spring,20,100,2000,insufficient,0202309905WP231,good,gravity,2012,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.80347154,-3.468668669",spring,20,100,2000,insufficient,0202309905WP208,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80730336,-3.475795015",spring,20,100,2000,insufficient,0202309905WP220,good,gravity,2012,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80823243,-3.472994298",spring,20,100,2000,insufficient,0202309905WP216,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.807038,-3.471103839",spring,20,100,2000,insufficient,0202309905WP214,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.79745913,-3.492218833",spring,0,300,1978,insufficient,0202309905WP14,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.7810419,-3.503576079",spring,0,300,1978,insufficient,0202309905WP13,good,gravity,2009,never pay,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.77064119,-3.481521111",spring,0,300,1978,insufficient,0202309905WP12,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.84008532,-3.492119097",spring,20,150,1980,insufficient,0202309905WP109,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.84024471,-3.493928312",borehole,0,150,unknown,unknown,0202309905WP108,unknown,other,unknown,unknown,Kanisa katoliki,Padep,unknown,under construction,
not functional,Arusha,Arusha,Nduruma,"36.84166911,-3.489774389",spring,20,150,1980,insufficient,0202309905WP102,good,gravity,2009,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.78128129,-3.464982611",spring,0,300,1978,insufficient,0202309905WP09,good,gravity,2009,never pay,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.7913259,-3.468944925",spring,0,300,1978,insufficient,0202309905WP06,good,gravity,2010,never pay,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.793202,-3.473182406",spring,0,300,1978,insufficient,0202309905WP05,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.79307179,-3.472464103",rainwater harvesting,0,300,2000,seasonal,0202309905WP04,good,other,2010,never pay,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.79312064,-3.472270695",spring,0,300,1978,insufficient,0202309905WP03,good,gravity,unknown,never pay,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.84950844,-3.489096889",borehole,20,200,2011,insufficient,0202309905WP82,good,submersible,unknown,per bucket,Kanisa katoliki,Kanisa katoliki,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.84941769,-3.489872671",spring,2500,200,1970,insufficient,0202309905WP78,good,gravity,unknown,monthly,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.85025249,-3.490704148",spring,20,200,1970,insufficient,0202309905WP77,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.8501634,-3.490556358",spring,20,200,1970,insufficient,0202309905WP76,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.8506595,-3.492040765",spring,20,200,1970,insufficient,0202309905WP75,good,gravity,2011,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.85100967,-3.493432026",rainwater harvesting,0,200,2000,seasonal,0202309905WP71,good,other,2001,unknown,Not known,Not known,parastatal,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.85079068,-3.493381557",spring,2500,200,1970,insufficient,0202309905WP70,good,gravity,unknown,monthly,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.85068712,-3.49364032",rainwater harvesting,0,200,2012,seasonal,0202309905WP69,good,other,2012,unknown,Not known,Not known,parastatal,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.85094835,-3.493453203",rainwater harvesting,0,200,2012,seasonal,0202309905WP68,good,other,unknown,unknown,Not known,Not known,parastatal,none,
not functional,Arusha,Arusha,Nduruma,"36.79738377,-3.492058856",spring,0,300,1978,insufficient,0202309905WP15,good,gravity,2008,unknown,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.79711216,-3.49036516",spring,0,300,1978,insufficient,0202309905WP16,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.82248678,-3.499056379",spring,20,150,2009,insufficient,0202309905WP162,good,gravity,2012,per bucket,Government of Tanzania,DWE,vwc,pipe broken,
not functional,Arusha,Arusha,Nduruma,"36.8206434,-3.496358564",spring,20,150,2009,insufficient,0202309905WP165,good,gravity,2011,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.81858857,-3.493782224",spring,20,150,2009,insufficient,0202309905WP166,good,gravity,2012,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.81565767,-3.489219996",spring,20,150,2009,insufficient,0202309905WP169,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.81702491,-3.487357505",spring,20,150,2009,insufficient,0202309905WP170,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.82117488,-3.489659281",spring,20,150,2009,insufficient,0202309905WP178,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.79238115,-3.479704967",spring,0,300,1978,insufficient,0202309905WP18,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.81335026,-3.488100412",spring,20,150,2009,insufficient,0202309905WP185,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.81270486,-3.488087935",spring,20,150,2009,insufficient,0202309905WP186,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.80385679,-3.476789267",spring,20,100,2000,insufficient,0202309905WP198,good,gravity,2010,per bucket,Government of Tanzania,DWE,vwc,tap broken,
not functional,Arusha,Arusha,Nduruma,"36.81192272,-3.488512179",spring,20,150,2009,insufficient,0202309905WP187,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
not functional,Arusha,Arusha,Nduruma,"36.81280558,-3.487229325",spring,20,150,2009,insufficient,0202309905WP188,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
